IDResposta;CDInstalacaoPortuaria;Instalação;NOAvaliacao;NOTituloIndicadorEspecificoQuestionario;NRPeso;NOAtributoQuestionario
72600;"RIG    ";"Rio Grande ";2021;Licenciamento Ambiental;12,59039418;N3
72602;"MCP    ";Santana;2021;Licenciamento Ambiental;12,59039418;N3
72605;"RIG    ";"Rio Grande ";2021;Auditoria Ambiental;1,417726452;N2
72607;"MCP    ";Santana;2021;Quantidade e Qualidade dos Técnicos;1,925700038;N2
72608;"RIG    ";"Rio Grande ";2021;Quantidade e Qualidade dos Técnicos;3,540049473;N3
72609;"PNG    ";Paranaguá;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
72610;"MCP    ";Santana;2021;Treinamento e Capacitação Ambiental;0;N1
72612;"PNG    ";Paranaguá;2021;Drenagem Pluvial;0,404970051;N5
72613;"PNG    ";Paranaguá;2021;Consumo e Eficiência no Uso de Energia;1,503026407;N3
72614;"PNG    ";Paranaguá;2021;Tipos de Energia Utilizados;0,449711874;N3
72615;"PNG    ";Paranaguá;2021;Fornecimento de Energia para Embarcações;0,074078302;N2
72616;"PNG    ";Paranaguá;2021;Passivos Ambientais;1,235339539;N5
72623;"PNG    ";Paranaguá;2021;Comunicação das Ações Ambientais;0,300511017;N5
72628;"PNG    ";Paranaguá;2021;Agenda Ambiental Local;1,472197306;N3
72629;"PNG    ";Paranaguá;2021;Agenda Ambiental Institucional;0,790989479;N3
72630;"PNG    ";Paranaguá;2021;Certificações Voluntárias;0,213933629;N4
72640;"PVH    ";"Porto Velho ";2021;Animais Sinantrópicos;2,935374843;N5
72674;"PVH    ";"Porto Velho ";2021;PGRS;0,72946978;N2
72679;"PNG    ";Paranaguá;2021;Ações de Promoção da Saúde;0,826075021;N5
72692;"PNG    ";Paranaguá;2021;Papel da Autoridade Portuária;3,789571309;N5
72693;"PVH    ";"Porto Velho ";2021;Poluição Sonora;0,367268642;N3
72699;"PNG    ";Paranaguá;2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
72712;"PVH    ";"Porto Velho ";2021;Drenagem Pluvial;0,068742829;N2
72713;"PNG    ";Paranaguá;2021;PEI dos Terminais;1,516842941;N5
72727;"PVH    ";"Porto Velho ";2021;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
72779;"RIG    ";"Rio Grande ";2021;Base de Dados Oceano Meteorológicas;1,727190873;N3
72785;"RIG    ";"Rio Grande ";2021;Prevenção de Riscos;11,56238481;N5
72790;"RIG    ";"Rio Grande ";2021;Ações de Retirada de Resíduos do Navio;6,36;N5
72795;"RIG    ";"Rio Grande ";2021;Cargas Perigosas;0;N1
72799;"RIG    ";"Rio Grande ";2021;Consumo e Eficiência no Uso de Energia;1,503026407;N3
72804;"RIG    ";"Rio Grande ";2021;Fornecimento de Energia para Embarcações;0;N1
72812;"RIG    ";"Rio Grande ";2021;Internalização dos Custos Ambientais;5,970455341;N5
72819;"RIG    ";"Rio Grande ";2021;Comunicação das Ações Ambientais;0,300511017;N5
72820;"RIG    ";"Rio Grande ";2021;Agenda Ambiental Local;1,472197306;N3
72821;"RIG    ";"Rio Grande ";2021;Agenda Ambiental Institucional;0,790989479;N3
72822;"RIG    ";"Rio Grande ";2021;Certificações Voluntárias;0;N1
72831;"RIG    ";"Rio Grande ";2021;Papel da Autoridade Portuária;3,789571309;N5
72838;"RIG    ";"Rio Grande ";2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
72852;"RIG    ";"Rio Grande ";2021;PEI dos Terminais;1,516842941;N5
72853;"RIG    ";"Rio Grande ";2021;Auditoria Ambiental dos Terminais;0,693282819;N5
72854;"RIG    ";"Rio Grande ";2021;PGRS dos Terminais;1,020759603;N5
72856;"RIG    ";"Rio Grande ";2021;Certificação das Empresas;0,16893536;N4
72857;"RIG    ";"Rio Grande ";2021;Programa de EA nos Terminais;0,654266288;N5
72911;"PNG    ";Paranaguá;2021;Programa de EA nos Terminais;0,654266288;N5
72912;"PET    ";Pelotas;2021;Treinamento e Capacitação Ambiental;2,090917833;N3
72917;"PNG    ";Paranaguá;2021;Certificação das Empresas;0,058319584;N3
72918;"PNG    ";Paranaguá;2021;PGRS dos Terminais;1,020759603;N5
72921;"SUA    ";"Suape ";2021;Prevenção de Riscos;6,661841377;N4
72922;"MCP    ";Santana;2021;Base de Dados Oceano Meteorológicas;0;N1
72928;"MCP    ";Santana;2021;Prevenção de Riscos;6,661841377;N4
72949;"FOR    ";"Fortaleza ";2021;Licenciamento Ambiental;12,59039418;N3
72963;"FOR    ";"Fortaleza ";2021;Quantidade e Qualidade dos Técnicos;1,925700038;N2
72969;"FOR    ";"Fortaleza ";2021;Treinamento e Capacitação Ambiental;1,746619828;N3
72978;"FOR    ";"Fortaleza ";2021;Ações de Retirada de Resíduos do Navio;6,36;N5
73042;"FOR    ";"Fortaleza ";2021;Cargas Perigosas;3,181236951;N5
73054;"FOR    ";"Fortaleza ";2021;Ações de Promoção da Saúde;0,826075021;N5
73059;"FOR    ";"Fortaleza ";2021;PGRS;7,964752347;N5
73064;"FOR    ";"Fortaleza ";2021;Planos de Contingência de Saúde;1,652150042;N5
73065;"FOR    ";"Fortaleza ";2021;Agenda Ambiental Institucional;0,790989479;N3
73066;"FOR    ";"Fortaleza ";2021;Agenda Ambiental Local;1,472197306;N3
73080;"SUA    ";"Suape ";2021;Ações de Retirada de Resíduos do Navio;6,36;N5
73085;"SUA    ";"Suape ";2021;Agenda Ambiental Local;1,472197306;N3
73114;"VIX    ";Vitória;2021;Licenciamento Ambiental;12,59039418;N3
73117;"VIX    ";Vitória;2021;Quantidade e Qualidade dos Técnicos;3,540049473;N3
73120;"VIX    ";Vitória;2021;Auditoria Ambiental;5,379711836;N3
73160;"SUA    ";"Suape ";2021;Agenda Ambiental Institucional;0,790989479;N3
73162;"SFS    ";São Francisco do Sul;2021;Ocorrência de Acidentes Ambientais;1,429044381;N4
73163;"VIX    ";Vitória;2021;Treinamento e Capacitação Ambiental;1,746619828;N3
73167;"SUA    ";"Suape ";2021;Certificações Voluntárias;0,559314025;N5
73171;"SUA    ";"Suape ";2021;Animais Sinantrópicos;2,935374843;N5
73173;"MCP    ";Santana;2021;Auditoria Ambiental;0;N1
73185;"SUA    ";"Suape ";2021;Monitoramento de Fauna e Flora;0,978458281;N3
73189;"REC    ";"Recife ";2021;Quantidade e Qualidade dos Técnicos;3,540049473;N3
73190;"VIX    ";Vitória;2021;Base de Dados Oceano Meteorológicas;1,727190873;N3
73196;"VIX    ";Vitória;2021;Prevenção de Riscos;6,661841377;N4
73205;"VIX    ";Vitória;2021;Ações de Retirada de Resíduos do Navio;6,36;N5
73215;"VIX    ";Vitória;2021;Consumo e Eficiência no Uso de Energia;0,55;"N2 "
73223;"VIX    ";Vitória;2021;Tipos de Energia Utilizados;0,163638656;N2
73224;"VIX    ";Vitória;2021;Fornecimento de Energia para Embarcações;0;N1
73231;"VIX    ";Vitória;2021;Internalização dos Custos Ambientais;5,970455341;N5
73232;"VIX    ";Vitória;2021;Agenda Ambiental Local;0;N1
73233;"VIX    ";Vitória;2021;Agenda Ambiental Institucional;0;N1
73234;"VIX    ";Vitória;2021;Certificações Voluntárias;0;N1
73239;"VIX    ";Vitória;2021;Promoção de Ações de EA;4,956450125;N5
73240;"VIX    ";Vitória;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
73241;"VIX    ";Vitória;2021;Drenagem Pluvial;0,156624752;N3
73248;"VIX    ";Vitória;2021;PGRS;4,589011489;N4
73249;"VIX    ";Vitória;2021;Monitoramento de Fauna e Flora;0,978458281;N3
73250;"VIX    ";Vitória;2021;Animais Sinantrópicos;2,935374843;N5
73288;"MCP    ";Santana;2021;Ocorrência de Acidentes Ambientais;3,870120688;N5
73294;"IQI    ";Itaqui;2021;Prevenção de Riscos;11,56238481;N5
73325;"MCP    ";Santana;2021;Cargas Perigosas;0;N1
73359;"SFS    ";São Francisco do Sul;2021;Comunicação das Ações Ambientais;0,300511017;N5
73364;"NAT    ";"Natal ";2021;Licenciamento Ambiental;12,59039418;N3
73386;"NAT    ";"Natal ";2021;Auditoria Ambiental;1,417726452;N2
73388;"NAT    ";"Natal ";2021;Base de Dados Oceano Meteorológicas;1,727190873;N3
73421;"IQI    ";Itaqui;2021;Ocorrência de Acidentes Ambientais;1,429044381;N4
73422;"NAT    ";"Natal ";2021;Prevenção de Riscos;11,56238481;N5
73437;"NAT    ";"Natal ";2021;Ações de Retirada de Resíduos do Navio;3,665834739;N4
73441;"IQI    ";Itaqui;2021;Certificações Voluntárias;0,559314025;N5
73442;"IQI    ";Itaqui;2021;Monitoramento de Fauna e Flora;0,978458281;N3
73443;"NAT    ";"Natal ";2021;Tipos de Energia Utilizados;0;N1
73444;"NAT    ";"Natal ";2021;Fornecimento de Energia para Embarcações;0;N1
73451;"NAT    ";"Natal ";2021;Comunicação das Ações Ambientais;0,089028353;N3
73452;"IQI    ";Itaqui;2021;Espécies Exóticas/Invasoras;0,978458281;N3
73453;"REC    ";"Recife ";2021;Treinamento e Capacitação Ambiental;1,746619828;N3
73461;"NAT    ";"Natal ";2021;Agenda Ambiental Local;0,196653168;N2
73462;"NAT    ";"Natal ";2021;Agenda Ambiental Institucional;0,790989479;N3
73475;"NAT    ";"Natal ";2021;Papel da Autoridade Portuária;3,789571309;N5
73476;"NAT    ";"Natal ";2021;PEI dos Terminais;1,516842941;N5
73477;"NAT    ";"Natal ";2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
73479;"NAT    ";"Natal ";2021;PGRS dos Terminais;1,020759603;N5
73484;"NAT    ";"Natal ";2021;Planos de Contingência de Saúde;1,652150042;N5
73485;"NAT    ";"Natal ";2021;Drenagem Pluvial;0,068742829;N2
73492;"NAT    ";"Natal ";2021;Poluição Sonora;0,106424822;N2
73523;"PVH    ";"Porto Velho ";2021;Ações de Promoção da Saúde;0,826075021;N5
73529;"PVH    ";"Porto Velho ";2021;Planos de Contingência de Saúde;1,02;N4
73533;"PVH    ";"Porto Velho ";2021;Passivos Ambientais;1,235339539;N5
73543;"PET    ";Pelotas;2021;Drenagem Pluvial;0;N1
73552;"PET    ";Pelotas;2021;Planos de Contingência de Saúde;0;N1
73557;"IQI    ";Itaqui;2021;Consumo e Eficiência no Uso de Energia;1,503026407;N3
73567;"IQI    ";Itaqui;2021;Tipos de Energia Utilizados;0,449711874;N3
73583;"IQI    ";Itaqui;2021;Fornecimento de Energia para Embarcações;0,074078302;N2
73614;"IQI    ";Itaqui;2021;Internalização dos Custos Ambientais;5,970455341;N5
73618;"SUA    ";"Suape ";2021;PGRS;7,964752347;N5
73619;"SUA    ";"Suape ";2021;Poluição Sonora;0,367268642;N3
73627;"IQI    ";Itaqui;2021;Ações de Promoção da Saúde;0,826075021;N5
73722;"VIX    ";Vitória;2021;Ações de Promoção da Saúde;0,826075021;N5
73727;"VIX    ";Vitória;2021;Planos de Contingência de Saúde;0,41;N3
73728;"VIX    ";Vitória;2021;Ações para Redução e Reúso da Água;0,232161534;N2
73729;"VIX    ";Vitória;2021;Área Dragada e de Disposição;1,235339539;N3
73735;"VIX    ";Vitória;2021;Poluentes Atmosféricos;0,368436802;N4
73737;"VIX    ";Vitória;2021;Papel da Autoridade Portuária;3,789571309;N5
73738;"VIX    ";Vitória;2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
73742;"VIX    ";Vitória;2021;PEI dos Terminais;1,516842941;N5
73744;"MCP    ";Santana;2021;Ações de Retirada de Resíduos do Navio;0,5827215;N2
73745;"VIX    ";Vitória;2021;PGRS dos Terminais;1,020759603;N5
73746;"VIX    ";Vitória;2021;Certificação das Empresas;0,058319584;N3
73747;"VIX    ";Vitória;2021;Programa de EA nos Terminais;0,346786485;N4
73748;"MCP    ";Santana;2021;Consumo e Eficiência no Uso de Energia;0;N1
73752;"MCP    ";Santana;2021;Tipos de Energia Utilizados;0;N1
73770;"MCP    ";Santana;2021;Internalização dos Custos Ambientais;1,41;N3
73771;"MCP    ";Santana;2021;Fornecimento de Energia para Embarcações;0;N1
73774;"VIX    ";Vitória;2021;Comunicação das Ações Ambientais;0,300511017;N5
73794;"PET    ";Pelotas;2021;Ações de Retirada de Resíduos do Navio;3,498542077;N3
73796;"VIX    ";Vitória;2021;Auditoria Ambiental dos Terminais;0,693282819;N5
73895;"SUA    ";"Suape ";2021;Poluentes Atmosféricos;1,101805927;N5
73896;"SUA    ";"Suape ";2021;Ações para Redução e Reúso da Água;0,232161534;N2
73907;"RIG    ";"Rio Grande ";2021;Planos de Contingência de Saúde;1,652150042;N5
73908;"RIG    ";"Rio Grande ";2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
73912;"RIG    ";"Rio Grande ";2021;Drenagem Pluvial;0,156624752;N3
73914;"RIG    ";"Rio Grande ";2021;Área Dragada e de Disposição;1,235339539;N3
73977;"SUA    ";"Suape ";2021;Drenagem Pluvial;0,404970051;N5
73978;"SUA    ";"Suape ";2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
73983;"SUA    ";"Suape ";2021;Planos de Contingência de Saúde;1,652150042;N5
73984;"SUA    ";"Suape ";2021;Ações de Promoção da Saúde;0,826075021;N5
73986;"MCP    ";Santana;2021;Comunicação das Ações Ambientais;0;N1
73987;"MCP    ";Santana;2021;Agenda Ambiental Local;0;N1
73988;"MCP    ";Santana;2021;Agenda Ambiental Institucional;0;N1
73989;"MCP    ";Santana;2021;Certificações Voluntárias;0;N1
73997;"SFS    ";São Francisco do Sul;2021;Ações de Promoção da Saúde;0,826075021;N5
74002;"RIG    ";"Rio Grande ";2021;PGRS;7,964752347;N5
74003;"RIG    ";"Rio Grande ";2021;Monitoramento de Fauna e Flora;0,978458281;N3
74004;"RIG    ";"Rio Grande ";2021;Animais Sinantrópicos;2,935374843;N5
74005;"RIG    ";"Rio Grande ";2021;Espécies Exóticas/Invasoras;0,978458281;N3
74006;"RIG    ";"Rio Grande ";2021;Poluição Sonora;0,367268642;N3
74011;"RIG    ";"Rio Grande ";2021;Promoção de Ações de EA;4,956450125;N5
74106;"SUA    ";"Suape ";2021;Papel da Autoridade Portuária;3,789571309;N5
74107;"SUA    ";"Suape ";2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
74128;"SUA    ";"Suape ";2021;PEI dos Terminais;0,277550548;N3
74132;"SUA    ";"Suape ";2021;Auditoria Ambiental dos Terminais;0,367466758;N4
74148;"SUA    ";"Suape ";2021;PGRS dos Terminais;1,020759603;N5
74149;"IQI    ";Itaqui;2021;Agenda Ambiental Institucional;0,790989479;N3
74150;"IQI    ";Itaqui;2021;Certificação das Empresas;0,16893536;N4
74151;"IQI    ";Itaqui;2021;Auditoria Ambiental dos Terminais;0,693282819;N5
74152;"SUA    ";"Suape ";2021;Certificação das Empresas;0,058319584;N3
74156;"SUA    ";"Suape ";2021;Programa de EA nos Terminais;0,654266288;N5
74167;"PET    ";Pelotas;2021;Comunicação das Ações Ambientais;0;N1
74168;"PET    ";Pelotas;2021;Agenda Ambiental Local;0;N1
74169;"PET    ";Pelotas;2021;Agenda Ambiental Institucional;0,128005875;N2
74170;"PNG    ";Paranaguá;2021;Internalização dos Custos Ambientais;5,970455341;N5
74178;"PNG    ";Paranaguá;2021;Auditoria Ambiental dos Terminais;0,693282819;N5
74181;"PET    ";Pelotas;2021;Qualidade Ambiental do Corpo Hídrico;0,38227129;N3
74182;"PET    ";Pelotas;2021;Ações para Redução e Reúso da Água;0;N1
74202;"PET    ";Pelotas;2021;Passivos Ambientais;0,684828835;N4
74203;"PNG    ";Paranaguá;2021;Ações para Redução e Reúso da Água;0,998742028;N3
74220;"VIX    ";Vitória;2021;Ocorrência de Acidentes Ambientais;3,870120688;N5
74221;"PET    ";Pelotas;2021;Poluentes Atmosféricos;0,368436802;N4
74224;"PET    ";Pelotas;2021;Poluição Sonora;0,367268642;N3
74235;"SUA    ";"Suape ";2021;Consumo e Eficiência no Uso de Energia;0,55;"N2 "
74254;"MCP    ";Santana;2021;Papel da Autoridade Portuária;0,693412326;N3
74261;"MCP    ";Santana;2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
74263;"VIX    ";Vitória;2021;Cargas Perigosas;1,832917369;N4
74264;"SFS    ";São Francisco do Sul;2021;Consumo e Eficiência no Uso de Energia;1,503026407;N3
74275;"SFS    ";São Francisco do Sul;2021;Ações para Redução e Reúso da Água;0,998742028;N3
74280;"NAT    ";"Natal ";2021;Auditoria Ambiental dos Terminais;0,693282819;N5
74282;"NAT    ";"Natal ";2021;Programa de EA nos Terminais;0,654266288;N5
74296;"VIX    ";Vitória;2021;Espécies Exóticas/Invasoras;0,356035959;N2
74299;"VIX    ";Vitória;2021;Passivos Ambientais;0,684828835;N4
74320;"VIX    ";Vitória;2021;Poluição Sonora;0,367268642;N3
74322;"NAT    ";"Natal ";2021;Animais Sinantrópicos;1,691260229;N4
74369;"IQI    ";Itaqui;2021;Planos de Contingência de Saúde;1,652150042;N5
74370;"IQI    ";Itaqui;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
74371;"IQI    ";Itaqui;2021;Drenagem Pluvial;0,404970051;N5
74386;"PET    ";Pelotas;2021;Promoção de Ações de EA;2,552180338;N4
74401;"IQI    ";Itaqui;2021;Ações para Redução e Reúso da Água;0,998742028;N3
74403;"FOR    ";"Fortaleza ";2021;Poluição Sonora;0,367268642;N3
74404;"FOR    ";"Fortaleza ";2021;Espécies Exóticas/Invasoras;0,978458281;N3
74423;"IQI    ";Itaqui;2021;Agenda Ambiental Local;1,472197306;N3
74432;"IQI    ";Itaqui;2021;Área Dragada e de Disposição;1,235339539;N3
74450;"ADR    ";"Angra dos Reis ";2021;Auditoria Ambiental;5,379711836;N3
74451;"ADR    ";"Angra dos Reis ";2021;Base de Dados Oceano Meteorológicas;0,45517014;N2
74457;"ADR    ";"Angra dos Reis ";2021;Prevenção de Riscos;3,659140104;N3
74561;"ARB    ";"Aratu ";2021;Licenciamento Ambiental;12,59039418;N3
74580;"ARB    ";"Aratu ";2021;Quantidade e Qualidade dos Técnicos;3,540049473;N3
74600;"ARB    ";"Aratu ";2021;Treinamento e Capacitação Ambiental;0,460290292;N2
74602;"ARB    ";"Aratu ";2021;Auditoria Ambiental;5,379711836;N3
74619;"ARB    ";"Aratu ";2021;Prevenção de Riscos;11,56238481;N5
74620;"ARB    ";"Aratu ";2021;Ocorrência de Acidentes Ambientais;3,870120688;N5
74625;"ARB    ";"Aratu ";2021;Ações de Retirada de Resíduos do Navio;9,54;N5
74636;"BEL    ";Belém;2021;Licenciamento Ambiental;12,59039418;N3
74644;"IQI    ";Itaqui;2021;Passivos Ambientais;1,235339539;N5
74660;"BEL    ";Belém;2021;Poluentes Atmosféricos;1,101805927;N5
74668;"STM    ";Santarém;2021;Licenciamento Ambiental;12,59039418;N3
74691;"PVH    ";"Porto Velho ";2021;Promoção de Ações de EA;1,17;N3
74714;"MCP    ";Santana;2021;PEI dos Terminais;0,277550548;N3
74835;"IBB    ";"Imbituba ";2021;Licenciamento Ambiental;12,59039418;N3
74878;"RIG    ";"Rio Grande ";2021;Ações de Promoção da Saúde;0,826075021;N5
74885;"RIG    ";"Rio Grande ";2021;Poluentes Atmosféricos;0,170998791;N3
74892;"RIG    ";"Rio Grande ";2021;Passivos Ambientais;1,235339539;N5
74893;"IQI    ";Itaqui;2021;Poluentes Atmosféricos;1,101805927;N5
74904;"RIG    ";"Rio Grande ";2021;Ocorrência de Acidentes Ambientais;0,168073614;N2
74908;"FOR    ";"Fortaleza ";2021;Certificações Voluntárias;0;N1
74909;"FOR    ";"Fortaleza ";2021;Tipos de Energia Utilizados;0,163638656;N2
74917;"FOR    ";"Fortaleza ";2021;Papel da Autoridade Portuária;3,789571309;N5
74918;"FOR    ";"Fortaleza ";2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
74919;"FOR    ";"Fortaleza ";2021;PEI dos Terminais;1,516842941;N5
74920;"FOR    ";"Fortaleza ";2021;Auditoria Ambiental dos Terminais;0,693282819;N5
74923;"FOR    ";"Fortaleza ";2021;PGRS dos Terminais;1,020759603;N5
74924;"FOR    ";"Fortaleza ";2021;Certificação das Empresas;0;N1
74925;"FOR    ";"Fortaleza ";2021;Programa de EA nos Terminais;0,654266288;N5
74927;"FOR    ";"Fortaleza ";2021;Promoção de Ações de EA;4,956450125;N5
74995;"SFS    ";São Francisco do Sul;2021;Base de Dados Oceano Meteorológicas;1,727190873;N3
74996;"SFS    ";São Francisco do Sul;2021;Ações de Retirada de Resíduos do Navio;6,36;N5
74997;"BEL    ";Belém;2021;Quantidade e Qualidade dos Técnicos;3,540049473;N3
74998;"BEL    ";Belém;2021;PGRS;7,964752347;N5
74999;"BEL    ";Belém;2021;Treinamento e Capacitação Ambiental;1,746619828;N3
75001;"BEL    ";Belém;2021;Auditoria Ambiental;5,379711836;N3
75002;"BEL    ";Belém;2021;Prevenção de Riscos;6,661841377;N4
75003;"BEL    ";Belém;2021;Ocorrência de Acidentes Ambientais;3,870120688;N5
75004;"BEL    ";Belém;2021;Ações de Retirada de Resíduos do Navio;9,54;N5
75009;"BEL    ";Belém;2021;Tipos de Energia Utilizados;0;N1
75010;"BEL    ";Belém;2021;Fornecimento de Energia para Embarcações;0,074078302;N2
75019;"BEL    ";Belém;2021;Internalização dos Custos Ambientais;5,970455341;N5
75020;"BEL    ";Belém;2021;Comunicação das Ações Ambientais;0,300511017;N5
75021;"BEL    ";Belém;2021;Agenda Ambiental Local;1,472197306;N3
75022;"BEL    ";Belém;2021;Agenda Ambiental Institucional;0,790989479;N3
75023;"BEL    ";Belém;2021;Certificações Voluntárias;0;N1
75031;"BEL    ";Belém;2021;Papel da Autoridade Portuária;3,789571309;N5
75032;"BEL    ";Belém;2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
75033;"BEL    ";Belém;2021;PEI dos Terminais;1,516842941;N5
75039;"BEL    ";Belém;2021;Auditoria Ambiental dos Terminais;0,693282819;N5
75040;"BEL    ";Belém;2021;PGRS dos Terminais;1,020759603;N5
75041;"BEL    ";Belém;2021;Certificação das Empresas;0,014747905;N2
75044;"MCP    ";Santana;2021;Auditoria Ambiental dos Terminais;0;N1
75055;"BEL    ";Belém;2021;Promoção de Ações de EA;2,552180338;N4
75066;"BEL    ";Belém;2021;Ações de Promoção da Saúde;0,826075021;N5
75071;"BEL    ";Belém;2021;Planos de Contingência de Saúde;1,652150042;N5
75072;"MCP    ";Santana;2021;PGRS dos Terminais;0,541042143;N4
75073;"BEL    ";Belém;2021;Poluição Sonora;0,367268642;N3
75074;"BEL    ";Belém;2021;Base de Dados Oceano Meteorológicas;1,727190873;N3
75076;"BEL    ";Belém;2021;Qualidade Ambiental do Corpo Hídrico;2,463109649;N5
75077;"MCP    ";Santana;2021;Certificação das Empresas;0;N1
75078;"BEL    ";Belém;2021;Drenagem Pluvial;0,156624752;N3
75079;"BEL    ";Belém;2021;Ações para Redução e Reúso da Água;0,998742028;N3
75080;"BEL    ";Belém;2021;Área Dragada e de Disposição;1,235339539;N3
75081;"BEL    ";Belém;2021;Passivos Ambientais;1,235339539;N5
75084;"BEL    ";Belém;2021;Animais Sinantrópicos;2,935374843;N5
75085;"FOR    ";"Fortaleza ";2021;Internalização dos Custos Ambientais;5,970455341;N5
75086;"MCP    ";Santana;2021;Programa de EA nos Terminais;0,030274149;N2
75096;"VDC    ";Vila do Conde;2021;Licenciamento Ambiental;12,59039418;N3
75098;"MCP    ";Santana;2021;Promoção de Ações de EA;0,41;N2
75099;"VDC    ";Vila do Conde;2021;Quantidade e Qualidade dos Técnicos;3,540049473;N3
75107;"MCP    ";Santana;2021;Ações de Promoção da Saúde;0,075657941;N2
75119;"VDC    ";Vila do Conde;2021;Auditoria Ambiental;5,379711836;N3
75120;"VDC    ";Vila do Conde;2021;Base de Dados Oceano Meteorológicas;1,727190873;N3
75126;"MCP    ";Santana;2021;Planos de Contingência de Saúde;1,02;N4
75128;"VDC    ";Vila do Conde;2021;Prevenção de Riscos;6,661841377;N4
75129;"VDC    ";Vila do Conde;2021;Ocorrência de Acidentes Ambientais;3,870120688;N5
75134;"VDC    ";Vila do Conde;2021;Ações de Retirada de Resíduos do Navio;6,36;N5
75140;"VDC    ";Vila do Conde;2021;Cargas Perigosas;3,181236951;N5
75145;"VDC    ";Vila do Conde;2021;Consumo e Eficiência no Uso de Energia;1,503026407;N3
75146;"VDC    ";Vila do Conde;2021;Tipos de Energia Utilizados;0;N1
75147;"VDC    ";Vila do Conde;2021;Fornecimento de Energia para Embarcações;0,074078302;N2
75154;"VDC    ";Vila do Conde;2021;Internalização dos Custos Ambientais;5,970455341;N5
75155;"VDC    ";Vila do Conde;2021;Comunicação das Ações Ambientais;0,300511017;N5
75156;"VDC    ";Vila do Conde;2021;Agenda Ambiental Local;1,472197306;N3
75157;"VDC    ";Vila do Conde;2021;Agenda Ambiental Institucional;0,790989479;N3
75158;"VDC    ";Vila do Conde;2021;Certificações Voluntárias;0;N1
75166;"VDC    ";Vila do Conde;2021;Papel da Autoridade Portuária;3,789571309;N5
75168;"VDC    ";Vila do Conde;2021;"Licenciamento Ambiental das Empresas ";2,722464478;N5
75169;"VDC    ";Vila do Conde;2021;PEI dos Terminais;1,516842941;N5
75170;"VDC    ";Vila do Conde;2021;Auditoria Ambiental dos Terminais;0,693282819;N5
75171;"VDC    ";Vila do Conde;2021;PGRS dos Terminais;1,020759603;N5
75172;"VDC    ";Vila do Conde;2021;Certificação das Empresas;0,058319584;N3
75173;"VDC    ";Vila do Conde;2021;Programa de EA nos Terminais;0,654266288;N5
75182;"VDC    ";Vila do Conde;2021;Ações de Promoção da Saúde;0,826075021;N5
75187;"VDC    ";Vila do Conde;2021;Planos de Contingência de Saúde;1,652150042;N5
75243;"IQI    ";Itaqui;2021;Poluição Sonora;0,367268642;N3
75251;"IQI    ";Itaqui;2021;Animais Sinantrópicos;2,935374843;N5
75255;"ARB    ";"Aratu ";2021;Base de Dados Oceano Meteorológicas;1,727190873;N3
75261;"ARB    ";"Aratu ";2021;Consumo e Eficiência no Uso de Energia;0;N1
75262;"ARB    ";"Aratu ";2021;Tipos de Energia Utilizados;0,163638656;N2
75263;"ARB    ";"Aratu ";2021;Fornecimento de Energia para Embarcações;0;N1
75270;"ARB    ";"Aratu ";2021;Comunicação das Ações Ambientais;0,300511017;N5
75271;"ARB    ";"Aratu ";2021;Agenda Ambiental Local;0;N1
75272;"ARB    ";"Aratu ";2021;Agenda Ambiental Institucional;0,790989479;N3
75273;"ARB    ";"Aratu ";2021;Certificações Voluntárias;0;N1
75286;"ARB    ";"Aratu ";2021;Promoção de Ações de EA;4,956450125;N5
75287;"ARB    ";"Aratu ";2021;Ações de Promoção da Saúde;0,826075021;N5
75293;"ARB    ";"Aratu ";2021;Planos de Contingência de Saúde;1,02;N4
75294;"ARB    ";"Aratu ";2021;Qualidade Ambiental do Corpo Hídrico;0,38227129;N3
75298;"FOR    ";"Fortaleza ";2021;Poluentes Atmosféricos;1,101805927;N5
75301;"FOR    ";"Fortaleza ";2021;Monitoramento de Fauna e Flora;0,978458281;N3
75384;"RIG    ";"Rio Grande ";2021;Treinamento e Capacitação Ambiental;1,746619828;N3
75409;"FNO    ";Forno;2021;Licenciamento Ambiental;15,07224371;N3
75411;"MCP    ";Santana;2021;Qualidade Ambiental do Corpo Hídrico;0,823647994;N4
75412;"FNO    ";Forno;2021;Quantidade e Qualidade dos Técnicos;2,305298777;N2
75415;"FNO    ";Forno;2021;Auditoria Ambiental;6,440173894;N3
75418;"MCP    ";Santana;2021;Drenagem Pluvial;0;N1
75419;"MCP    ";Santana;2021;Ações para Redução e Reúso da Água;0;N1
75429;"MCP    ";Santana;2021;Área Dragada e de Disposição;1,235339539;N3
