CD;TipoAtributo;AtributoQuestionario;Peso;IndicadorEspecifico;CategoriaQuestionario;IndicadorGlobal;NOCategoria;Ano
201;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2021
201;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2021
201;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2021
201;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2021
201;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
201;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
201;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
201;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
201;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
201;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
201;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2021
201;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
201;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
201;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
201;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
201;0;N5;11,0549169;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
201;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
201;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
201;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
201;0;N3;1,773439708;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
201;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
201;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2021
201;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
201;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
201;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
201;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
201;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
201;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
201;0;N5;7,179028756;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
201;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
201;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2021
201;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2021
201;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2021
201;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
201;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
201;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
201;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
IGI    ;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2021
201;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
201;0;N3;0,78428221;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
201;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2021
201;0;N5;0,404970051;3.1.2.;3.;3.1.;Físico-Químicos;2021
201;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2021
201;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2021
201;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
201;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
201;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
201;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
201;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2021
201;0;N5;1,101805927;3.3.1.;3.;3.3.;Físico-Químicos;2021
201;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
201;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
201;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
201;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
201;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2021
201;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2021
201;0;N1;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2021
201;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021
IGI    ;0;N3;1,472197306;1.6.2.;1.;1.6.;Econômico-Operacionais;2021
IGI    ;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
IGI    ;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
IGI    ;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
IGI    ;0;N3;1,503026407;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
IGI    ;0;N3;0,449711874;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
IGI    ;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2021
IGI    ;3;Número de terminais arrendados;0;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;4;6;0;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;4;6;0;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;4;6;0;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;4;6;0;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;4;6;0;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;4;6;0;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;0;N5;3,789571309;1.7.1.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;0;N5;2,722464478;1.7.2.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;0;N5;1,516842941;1.7.3.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;0;N5;0,693282819;1.7.4.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;0;N5;1,020759603;1.7.5.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;0;N2;0,014747905;1.7.6.;1.;1.7.;Econômico-Operacionais;2021
244;0;N2;0,059214839;3.3.1.;3.;3.3.;Físico-Químicos;2021
IGI    ;0;N5;0,654266288;1.7.7.;1.;1.7.;Econômico-Operacionais;2021
IGI    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
IGI    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
IGI    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
IGI    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
409;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
244;0;N1;0;1.6.4.;1.;1.6.;Econômico-Operacionais;2021
RIO    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
RIO    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
RIO    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
RIO    ;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
RIO    ;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
CDO    ;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021 Cabedelo
IGI    ;0;N5;0,826075021;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;0;N1;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
SSO    ;0;N4;1,62621382;1.2.3.;1.;1.2.;Econômico-Operacionais;2021
RIO    ;0;N5;0,826075021;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
RIO    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
RIO    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
RIO    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
RIO    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2021
244;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2021
396;0;N2 ;0,65;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
RIO    ;0;N4;1,02;2.2.2.;2.;2.2.;Sociológico-Culturais;2021
IGI    ;0;N5;0,404970051;3.1.2.;3.;3.1.;Físico-Químicos;2021
RIO    ;0;N3;0,38227129;3.1.1.;3.;3.1.;Físico-Químicos;2021
244;0;N1;0;1.1.3.;1.;1.1.;Econômico-Operacionais;2021
IGI    ;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2021
396;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021
IGI    ;0;N3;1,235339539;3.2.1.;3.;3.2.;Físico-Químicos;2021
208;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2021
208;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
208;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
208;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
208;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
IGI    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
IGI    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
IGI    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
IGI    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
208;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2021
RIO    ;0;N3;0,156624752;3.1.2.;3.;3.1.;Físico-Químicos;2021
208;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2021
IGI    ;0;N5;1,101805927;3.3.1.;3.;3.3.;Físico-Químicos;2021
208;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2021
IGI    ;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2021
IGI    ;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2021
IGI    ;0;N5;1,235339539;3.2.2.;3.;3.2.;Físico-Químicos;2021
208;0;N3;0,978458281;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021
IGI    ;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2021
IGI    ;0;N3;0,978458281;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021
NTR    ;0;N3;0,38227129;3.1.1.;3.;3.1.;Físico-Químicos;2021
RIO    ;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2021
RIO    ;0;N3;1,235339539;3.2.1.;3.;3.2.;Físico-Químicos;2021
RIO    ;0;N4;0,684828835;3.2.2.;3.;3.2.;Físico-Químicos;2021
RIO    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
RIO    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
RIO    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
RIO    ;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
211;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
211;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2021
211;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
211;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
211;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
211;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
211;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
211;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
RIO    ;0;N5;1,101805927;3.3.1.;3.;3.3.;Físico-Químicos;2021
211;0;N4;4,589011489;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
RIO    ;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2021
211;0;N3;0,10785806;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
RIO    ;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
RIO    ;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
RIO    ;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
RIO    ;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
211;0;N2;0,238245778;1.6.2.;1.;1.6.;Econômico-Operacionais;2021
RIO    ;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2021
RIO    ;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2021
396;0;N1;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
244;0;N4;1,691260229;4.1.2.;4.;4.1.;Biológico-Ecológicos;2021
638;0;N1;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
326;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
326;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2021
326;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
326;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
326;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
326;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
244;0;N4;0,823647994;3.1.1.;3.;3.1.;Físico-Químicos;2021
326;0;N2;1,01248946;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
326;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
326;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
326;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
326;0;N1;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
326;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
326;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2021
326;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;0;N4;4,589011489;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
326;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2021
326;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2021
638;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2021
396;0;N4;4,589011489;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
326;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2021
326;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
326;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
326;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
326;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
FOR    ;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2021
RIO    ;0;N5;6,36;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
248;0;N5;7,179028756;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
248;0;N2;0,144366684;3.2.2.;3.;3.2.;Físico-Químicos;2021
244;0;N1;0;3.1.2.;3.;3.1.;Físico-Químicos;2021
POA    ;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
FNO    ;0;N4;0,47595551;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
RIO    ;0;N3;0,449711874;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
RIO    ;0;N5;0,300511017;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
244;0;N2;0,232161534;3.1.3.;3.;3.1.;Físico-Químicos;2021
244;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
244;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
244;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
244;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
POA    ;0;N4;0,47595551;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
326;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
POA    ;0;N2;0,072183342;3.2.2.;3.;3.2.;Físico-Químicos;2021
638;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2021
POA    ;0;N3;2,52059979;3.4.1.;3.;3.4.;Físico-Químicos;2021
326;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
235;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
326;0;N4;0,823647994;3.1.1.;3.;3.1.;Físico-Químicos;2021
326;0;N5;0,404970051;3.1.2.;3.;3.1.;Físico-Químicos;2021
235;0;N5;0,404970051;3.1.2.;3.;3.1.;Físico-Químicos;2021
247;0;N1;0;1.1.3.;1.;1.1.;Econômico-Operacionais;2021
247;0;N3;1,965496457;1.2.1.;1.;1.2.;Econômico-Operacionais;2021
235;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2021
RIO    ;0;N4;0,213933629;1.6.4.;1.;1.6.;Econômico-Operacionais;2021
326;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2021
326;0;N4;1,36965767;3.2.2.;3.;3.2.;Físico-Químicos;2021
326;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
326;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
326;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
326;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2021
244;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
326;0;N5;1,101805927;3.3.1.;3.;3.3.;Físico-Químicos;2021
326;0;N2;0,106424822;3.3.2.;3.;3.3.;Físico-Químicos;2021
326;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021
326;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
326;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
326;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
326;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2021
244;0;N2;0,238245778;1.6.2.;1.;1.6.;Econômico-Operacionais;2021
326;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2021
244;0;N2;1,205075837;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
326;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2021
326;0;N1;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2021
186;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021
186;0;N1;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2021
186;1;Número da licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
186;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
186;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
156;0;N3;2,52059979;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
244;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2021
186;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2021
RIO    ;0;N4;0,16893536;1.7.6.;1.;1.7.;Econômico-Operacionais;2021
186;0;N3;4,23787275;1.1.2.;1.;1.1.;Econômico-Operacionais;2021
186;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2021
186;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2021
ITJ    ;0;N3;0,449711874;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
186;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2021
186;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
186;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2021
186;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2021
186;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
186;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
186;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
186;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
186;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
157;0;N3;2,52059979;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
RIO    ;0;N5;0,654266288;1.7.7.;1.;1.7.;Econômico-Operacionais;2021
186;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
186;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
186;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
186;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
186;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
186;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
186;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
186;0;N4;4,589011489;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
186;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
186;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
186;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
186;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
183;0;N3;2,52059979;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
186;0;N2;1,01248946;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
186;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2021
186;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
186;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
186;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
186;0;N1;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
186;0;N3;0,53062068;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
186;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
186;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2021
186;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2021
186;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2021
186;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
186;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
186;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
186;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
186;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
183;0;N3;0,978458281;4.1.3.;4.;4.1.;Biológico-Ecológicos;2021
638;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
244;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
186;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
244;0;N1;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
211;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2021
211;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2021
211;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
211;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
211;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
211;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
192;1;Número da licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
192;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
192;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
192;0;N2;2,897060654;1.1.1.;1.;1.1.;Econômico-Operacionais;2021
192;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2021
192;0;N1;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2021
192;0;N1;0;1.1.3.;1.;1.1.;Econômico-Operacionais;2021
192;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2021
192;0;N1;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2021
211;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2021
211;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2021
192;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2021
192;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
192;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
192;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
192;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
192;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
192;0;N2;1,205075837;1.2.2.;1.;1.2.;Econômico-Operacionais;2021
192;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2021
192;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
192;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
192;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
192;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
192;0;N1;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2021
192;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
192;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
192;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
192;0;N2 ;0,65;1.4.1.;1.;1.4.;Econômico-Operacionais;2021
211;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2021
192;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2021
192;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2021
192;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
192;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
192;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
192;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
192;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
192;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
192;0;N2;0,72946978;1.5.1.;1.;1.5.;Econômico-Operacionais;2021
RIO    ;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2021
192;0;N5;0,364069808;1.6.1.;1.;1.6.;Econômico-Operacionais;2021
